ETL,ETL-2,Perovskite_deposition_procedure,Perovskite_deposition_method,Antisolvent,Precursor_solution,HTL,HTL_additive,ETL_Passivator,HTL_Passivator,Additive,Use_Cl,Cs,MA,FA,Rb,Pb,Sn,I,Br,Bandgap,PCEbest
53,8,0,35,32,63,83,53,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,13.5
54,105,0,23,2,2,113,0,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,13.1
10,8,1,38,30,2,113,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,10.7
53,105,1,0,30,85,83,0,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,7.3
133,88,0,35,5,64,179,34,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,13.35
78,13,0,35,20,14,243,0,0,49,45,0,0.25,0.0,0.75,0.0,1.0,0.0,0.8,0.2,1.598641597,19.9
133,87,0,23,30,46,179,25,0,0,1,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.50607803,0.6
10,105,1,29,30,2,83,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,17.1
6,13,0,35,32,14,195,0,0,0,1,0,0.05,0.12,0.83,0.0,1.0,0.0,0.85,0.15,1.607323828,10.18
54,8,0,23,30,2,35,0,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,19.0
135,0,0,35,5,14,179,25,0,0,1,0,0.0,0.15,0.85,0.0,1.0,0.0,0.85,0.15,1.627176705,18.84
92,105,0,23,2,63,179,25,0,0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.686142745,15.75
133,87,0,35,32,64,138,25,0,0,1,0,0.0,0.15,0.85,0.0,1.0,0.0,0.85,0.15,1.627176705,19.0
119,40,1,33,30,2,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,6.4
78,13,0,23,1,14,163,0,20,0,1,0,0.05,0.16,0.79,0.0,1.0,0.0,0.83,0.17,1.607224167,20.6
133,87,1,29,30,2,159,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,9.3
133,87,1,29,30,2,37,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,11.7
32,11,0,23,20,14,113,0,0,0,40,0,0.0,0.25,0.75,0.0,0.0,1.0,0.666666667,0.333333333,1.500266667,7.8
53,105,0,23,30,85,120,0,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,15.7
133,87,1,29,30,2,237,0,0,0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.686142745,5.5
133,87,0,35,5,14,179,25,0,0,1,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.50607803,17.1
78,105,0,35,5,14,179,25,0,0,1,0,0.0,0.2,0.8,0.0,0.5,0.5,1.0,0.0,1.232303333,18.2
133,87,1,8,30,85,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,11.45
53,8,0,23,30,40,113,58,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,15.4
119,105,1,22,30,2,92,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,12.0
78,105,0,23,30,63,179,34,0,0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.666666667,0.333333333,1.888929762,11.9
133,87,1,29,30,8,179,34,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,18.0
1,105,1,0,30,85,113,58,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,5.5
92,105,0,35,30,86,179,34,0,0,1,0,0.05,0.1615,0.7885,0.0,1.0,0.0,0.83,0.17,1.629287024,16.8
78,105,0,23,30,14,92,0,0,0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.666666667,0.333333333,1.888929762,12.14
133,53,0,35,30,63,179,25,0,0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.686142745,10.7
133,87,1,29,30,85,179,5,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,8.2
138,87,1,29,30,14,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,7.4
133,87,0,23,30,2,92,25,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,10.733333333333334
6,13,0,35,5,14,83,2,0,0,1,0,0.05,0.15,0.8,0.0,1.0,0.0,0.85,0.15,1.609795213,17.3
53,70,0,23,30,14,82,0,0,0,1,0,0.175,0.075,0.75,0.0,1.0,0.0,0.88,0.12,1.60003,19.36
53,18,0,23,32,2,113,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,2.6
133,87,1,29,30,2,92,0,0,0,1,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.50607803,7.5
133,87,1,33,30,14,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,14.0
92,105,0,23,30,14,179,25,0,0,92,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.686142745,13.6
75,105,1,29,30,2,113,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,9.7
92,105,0,23,30,2,237,0,0,0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.686142745,8.8
133,87,1,29,30,2,155,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,10.4
92,105,0,23,30,37,138,25,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,18.9
133,60,0,23,30,75,138,25,0,0,1,0,0.0,0.15,0.85,0.0,1.0,0.0,0.85,0.15,1.627176705,17.6
133,87,0,35,32,28,130,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,9.1
78,105,0,23,20,14,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,17.91333333333333
133,87,0,23,5,64,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,20.04
133,87,1,33,30,57,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,12.6
92,105,1,29,30,2,179,33,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,12.95
92,105,0,23,7,64,179,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,18.4
78,105,0,35,5,14,179,25,0,0,59,1,0.05,0.1615,0.7885,0.0,1.0,0.0,0.83,0.17,1.629287024,21.463333333333335
78,105,0,35,20,14,179,25,0,0,1,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.50607803,21.41
133,87,0,23,30,2,179,25,0,0,1,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.50607803,0.2
133,87,0,35,27,14,106,0,0,27,1,1,0.0,0.05,0.95,0.0,1.0,0.0,0.95,0.05,1.51483,20.21
10,8,1,29,30,2,40,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,13.4
51,13,0,35,32,49,138,0,12,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,17.692
78,105,0,35,25,14,237,0,18,0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.666666667,0.333333333,1.888929762,11.426
133,87,0,23,30,2,92,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,4.2
78,105,0,23,5,14,179,25,0,0,22,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,20.6
119,105,0,23,27,14,72,0,26,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,15.56
53,8,1,20,30,2,113,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,6.4
53,70,1,33,30,2,113,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,10.65
78,105,0,23,5,14,179,34,0,0,1,0,0.05,0.14,0.81,0.0,1.0,0.0,0.83,0.17,1.611401681,16.7
133,87,1,29,30,2,92,0,0,0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.033333333,0.966666667,2.263672727,2.5
53,24,0,23,32,2,113,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,16.0
92,105,1,38,30,81,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,10.2
19,83,1,29,30,2,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,1.5
53,42,0,23,30,2,113,0,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,14.0
78,105,0,35,25,14,237,0,19,13,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.666666667,0.333333333,1.888929762,13.5075
133,101,0,10,30,63,237,0,0,0,1,0,0.1,0.0,0.9,0.0,1.0,0.0,1.0,0.0,1.513616667,12.33
78,105,0,23,20,14,138,49,0,0,94,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,18.669999999999998
47,105,0,35,5,14,100,0,0,0,1,1,0.05,0.1615,0.7885,0.0,1.0,0.0,0.83,0.17,1.629287024,20.92
78,105,0,35,30,14,77,0,25,53,1,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.686142745,16.2
18,87,0,23,30,2,179,25,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,18.8
64,105,1,33,30,2,179,25,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,16.6
78,105,0,23,5,14,179,25,0,0,1,1,0.049,0.0,0.931,0.02,1.0,0.0,0.97,0.01,1.535666667,20.26
78,105,0,23,5,14,179,25,0,0,1,0,0.0,0.15,0.85,0.0,1.0,0.0,1.0,0.0,1.548303579,22.21
78,105,0,33,25,14,179,34,0,0,1,1,0.0,0.05,0.95,0.0,1.0,0.0,0.95,0.05,1.51483,21.9
92,105,0,23,30,35,179,48,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,15.8
10,40,0,23,5,14,76,0,0,0,82,1,0.0,0.4,0.6,0.0,1.0,0.0,0.6,0.0,1.646168333,19.04
119,74,1,29,30,2,179,33,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,8.9
133,87,0,35,5,14,176,41,0,0,1,0,0.05,0.075,0.875,0.0,1.0,0.0,0.925,0.075,1.527985714,21.97
133,7,1,33,30,2,179,25,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,16.8
133,87,1,29,30,2,187,33,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,12.2
78,105,0,23,30,2,179,25,0,0,1,0,0.125,0.0,0.875,0.0,1.0,0.0,0.875,0.125,1.595429129,18.3
92,84,0,23,30,86,179,25,0,0,32,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,17.7
96,105,1,33,30,14,179,25,0,0,1,0,0.1,0.12,0.78,0.0,1.0,0.0,0.85,0.15,1.603241646,21.7
6,13,0,23,30,14,113,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.328415,8.31
133,87,0,35,30,2,179,25,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,7.9
78,40,0,23,30,14,137,0,0,0,1,0,0.15,0.0,0.85,0.0,1.0,0.0,0.85,0.15,1.599617799,16.0
133,87,0,23,30,2,92,0,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,5.533333333333334
133,60,0,23,30,75,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,15.0
53,105,0,23,30,2,113,0,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.3,0.7,2.000382792,8.5
133,87,0,23,30,2,105,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.275418182,0.5
97,87,0,23,5,14,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,18.85
78,105,0,23,30,14,113,0,0,0,1,0,0.05,0.1615,0.7885,0.0,1.0,0.0,0.83,0.17,1.629287024,8.5
78,105,0,23,30,14,237,0,0,0,1,0,0.036,0.0,0.964,0.0,1.0,0.0,0.964,0.026,1.528791667,16.45
78,105,0,35,5,14,179,34,0,0,1,0,0.0,0.15,0.85,0.0,1.0,0.0,0.85,0.15,1.627176705,19.7
53,8,0,23,5,64,113,59,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,14.4
133,87,0,23,20,14,183,34,0,0,1,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.50607803,24.82
53,105,0,23,30,85,124,0,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,18.0
66,40,0,35,5,14,138,0,0,0,1,1,0.05,0.019,0.931,0.0,1.0,0.0,0.98,0.02,1.53205,22.62
92,105,0,23,30,63,92,0,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,13.6
78,105,0,23,5,14,179,25,0,36,1,0,0.049,0.0,0.931,0.02,1.0,0.0,0.98,0.02,1.536066667,21.92
138,105,0,23,30,2,113,0,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,0.1
133,87,0,26,30,2,179,25,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,9.0
53,105,0,23,30,14,27,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,14.9
78,105,0,23,30,2,138,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,12.6
78,105,0,35,25,14,179,34,0,0,1,1,0.0,0.05,0.95,0.0,1.0,0.0,0.95,0.05,1.51483,21.44
54,105,0,35,30,13,113,0,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,10.5
78,105,0,35,5,14,179,34,0,0,1,0,0.05,0.1615,0.7885,0.0,1.0,0.0,0.83,0.17,1.629287024,18.24
119,105,1,29,30,57,92,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,8.8
133,87,0,23,30,2,233,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,6.6
78,13,0,35,20,14,243,0,0,49,1,0,0.25,0.0,0.75,0.0,1.0,0.0,0.8,0.2,1.598641597,18.7
133,64,1,33,30,2,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,12.6
78,105,0,23,5,14,179,25,0,33,1,0,0.0,0.06,0.94,0.0,1.0,0.0,0.94,0.06,1.517405,23.900000000000002
92,105,0,23,30,2,92,0,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,8.633333333333333
133,53,0,35,2,14,179,25,0,4,1,1,0.0,0.05,0.95,0.0,1.0,0.0,0.95,0.05,1.51483,21.71
53,105,0,23,30,2,83,0,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,11.5
117,49,0,35,20,14,179,34,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,18.1
81,105,0,23,30,22,138,0,0,48,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,14.1
92,105,1,33,30,59,237,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,4.7
133,87,0,23,30,64,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,13.3
119,105,1,29,30,2,113,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,10.9
133,87,0,35,5,63,179,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,16.0
92,105,1,33,21,2,179,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,12.1
10,83,0,23,30,2,179,25,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,13.5
78,105,0,23,5,14,179,25,10,0,1,0,0.049,0.0,0.931,0.02,1.0,0.0,0.99,0.01,1.53475,21.44
123,37,0,23,30,39,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,18.5
92,105,0,23,30,2,179,34,0,0,1,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.50607803,15.7
53,11,0,23,30,31,113,0,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,16.1
6,13,0,30,30,2,138,0,0,0,1,0,0.2,0.0,0.8,0.0,1.0,0.0,0.6,0.4,1.693585119,11.78
92,83,0,23,30,32,172,47,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,14.0
31,105,0,23,30,2,179,25,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,6.9
133,93,0,35,5,14,179,34,0,0,1,0,0.1,0.153,0.747,0.0,1.0,0.0,0.83,0.17,1.594114167,21.0
141,105,0,35,32,14,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,15.0
54,105,0,35,30,13,113,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.6,0.4,1.818679762,3.7
133,87,0,23,30,14,179,25,0,0,23,0,0.05,0.05,0.9,0.0,1.0,0.0,1.0,0.0,1.5188,23.136000000000003
6,13,0,35,32,14,194,0,0,0,1,0,0.05,0.12,0.83,0.0,1.0,0.0,0.85,0.15,1.607323828,18.12
138,58,0,35,30,75,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,12.0
133,87,0,35,32,14,179,34,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.275418182,8.3
92,105,0,23,30,2,58,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,11.6
138,64,1,29,30,2,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,12.8
53,8,0,35,5,64,81,0,0,0,1,0,0.05,0.8,0.15,0.0,1.0,0.0,1.0,0.0,1.556141175,19.2
53,105,1,32,30,2,113,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,9.1
10,8,0,23,32,2,113,0,0,0,1,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.259715,2.5
3,40,1,33,30,2,138,0,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,18.07
53,10,1,0,30,85,113,58,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.97,0.03,1.56854074,10.2
78,105,0,35,5,14,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,7.4
133,87,0,27,30,2,179,25,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,14.1
53,105,0,23,30,28,113,0,0,0,1,0,0.1,0.9,0.0,0.0,1.0,0.0,1.0,0.0,1.543406288,7.7
92,104,0,10,30,75,237,0,0,0,13,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,10.7
133,87,0,23,30,2,179,38,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,12.2
133,87,1,29,30,2,55,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,12.8
130,105,0,23,20,14,179,34,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,1.98
54,8,0,23,30,75,138,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,16.950000000000003
10,40,0,23,5,14,76,0,0,0,1,1,0.0,0.4,0.6,0.0,1.0,0.0,1.0,0.0,1.571951249,16.44
53,105,0,35,5,14,83,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,14.4
133,87,0,35,5,14,179,25,0,0,1,0,0.05,0.075,0.875,0.0,1.0,0.0,0.875,0.075,1.583936608,19.78
53,105,0,23,30,85,113,0,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,11.566666666666668
92,31,0,35,30,14,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,19.0
83,105,1,33,30,18,179,25,0,0,38,0,0.05,0.41,0.54,0.0,1.0,0.0,0.98,0.02,1.577742554,16.6
78,105,0,23,30,80,180,25,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,18.43
133,87,1,29,30,2,73,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,8.2
133,53,1,33,30,18,237,0,0,46,1,0,0.2,0.0,0.8,0.0,1.0,0.0,0.88,0.12,1.594737311,14.9
53,105,0,23,30,2,199,0,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,6.3
92,105,1,29,30,2,198,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,12.8
133,87,0,35,5,14,47,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,9.3
53,8,0,23,32,64,113,0,0,0,1,1,0.0,0.7,0.3,0.0,1.0,0.0,1.0,0.0,1.5695796,18.0
53,105,0,35,30,2,113,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,10.8
133,87,1,29,30,41,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,12.5
54,105,0,23,5,14,83,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,15.6
133,87,0,35,5,14,179,25,0,0,1,1,0.05,0.16,0.79,0.0,1.0,0.0,0.83,0.17,1.607224167,16.95
92,37,0,35,5,14,179,25,0,0,90,1,0.0,0.31,0.69,0.0,1.0,0.0,0.83,0.17,1.658882857,21.4
68,70,0,23,30,2,113,0,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,6.5
133,53,0,23,5,14,179,25,0,0,64,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,20.46
133,87,1,29,30,2,43,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,9.7
53,105,0,23,5,2,113,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,12.385714285714286
133,87,0,23,25,14,179,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,16.6
19,105,1,38,30,85,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,14.7
78,105,0,23,30,14,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,17.45
133,53,0,23,5,14,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,18.51
133,87,1,29,30,2,230,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,8.2
133,87,1,29,30,11,237,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,14.4
133,87,0,23,30,75,237,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,3.69
53,105,0,35,32,64,83,0,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,11.95
116,105,0,35,30,14,179,34,0,0,1,0,0.05,0.14,0.81,0.0,1.0,0.0,0.85,0.15,1.597903852,19.8
133,87,1,29,21,2,37,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,14.350000000000001
133,53,0,35,30,63,179,34,0,0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.686142745,10.21
133,87,0,35,5,14,176,25,0,0,1,0,0.05,0.1,0.85,0.0,1.0,0.0,0.966666667,0.033333333,1.53883,20.65
60,105,0,23,5,14,179,25,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,17.7
53,105,0,35,30,14,83,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,16.5
133,87,0,23,30,62,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,13.4
53,8,0,23,30,2,113,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,3.9
78,105,0,35,20,14,179,25,0,45,1,1,0.1,0.0285,0.9215,0.0,1.0,0.0,0.97,0.03,1.5265,21.78
92,105,0,23,30,14,179,25,0,19,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.95,0.05,1.687234835,20.34
138,87,0,23,30,2,92,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,3.4000000000000004
54,105,0,23,30,13,113,0,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,11.875
54,8,0,23,30,2,141,0,0,0,1,0,0.0,0.6,0.4,0.0,1.0,0.0,1.0,0.0,1.584896475,20.2
133,87,0,23,30,2,179,25,0,0,1,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.50607803,13.7
10,8,0,23,32,14,113,0,0,0,1,0,0.0,0.25,0.75,0.0,0.0,1.0,1.0,0.0,1.31846,3.6
53,8,0,23,32,2,83,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,8.600000000000001
119,105,1,29,30,2,179,25,0,0,1,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.50607803,13.733333333333334
53,33,0,23,30,2,179,25,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,16.6
133,87,0,23,30,14,179,25,0,0,1,0,0.05,0.05,0.9,0.0,1.0,0.0,1.0,0.0,1.5188,22.72
133,87,0,35,14,14,179,25,0,0,90,0,0.05,0.16,0.79,0.0,1.0,0.0,0.83,0.17,1.607224167,18.29
53,66,0,23,30,2,113,0,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,9.0
